Ticker,Timestamp,Open,High,Low,Close,Volume,Currency,Symbol,Exchange Name,Instrument Type,First Trade Date,Regular Market Time,GMT Offset,Timezone,Exchange Timezone Name,Regular Market Price,Chart Previous Close,Price Hint,Pre Timezone,Pre Start,Pre End,Pre GMT Offset,Reg Timezone,Reg Start,Reg End,Reg GMT Offset,Pos Timezone,Pos Start,Pos End,Pos GMT Offset,Data Range,Data Granularity
AVT,2012-09-04 20:30:00,32.099998474121094,32.20000076293945,31.399999618530273,31.940000534057617,1068000,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-05 20:30:00,32.029998779296875,32.13999938964844,31.729999542236328,31.940000534057617,792400,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-06 20:30:00,32.15999984741211,33.16999816894531,32.06999969482422,32.79999923706055,938100,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-07 20:30:00,32.709999084472656,33.08000183105469,32.54999923706055,32.7599983215332,507700,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-10 20:30:00,32.720001220703125,33.0,32.380001068115234,32.38999938964844,505900,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-11 20:30:00,32.380001068115234,32.779998779296875,32.34000015258789,32.4900016784668,446100,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-12 20:30:00,32.52000045776367,32.939998626708984,32.52000045776367,32.720001220703125,775600,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-13 20:30:00,32.61000061035156,33.16999816894531,32.22999954223633,32.849998474121094,581100,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-14 20:30:00,32.90999984741211,33.47999954223633,32.88999938964844,33.369998931884766,869900,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-17 20:30:00,33.290000915527344,33.29999923706055,32.58000183105469,32.619998931884766,624400,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-18 20:30:00,32.13999938964844,32.2599983215332,31.579999923706055,31.6299991607666,1298500,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-19 20:30:00,31.56999969482422,31.56999969482422,30.850000381469727,30.989999771118164,1249800,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-20 20:30:00,30.75,30.90999984741211,30.459999084472656,30.68000030517578,1220800,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-21 20:30:00,30.920000076293945,31.239999771118164,30.760000228881836,30.81999969482422,1508600,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-24 20:30:00,30.469999313354492,30.5,29.75,29.790000915527344,1336600,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-25 20:30:00,30.010000228881836,30.030000686645508,28.639999389648438,28.93000030517578,2459100,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-26 20:30:00,28.93000030517578,29.100000381469727,28.389999389648438,28.90999984741211,1682200,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
AVT,2012-09-27 20:30:00,28.979999542236328,29.329999923706055,28.829999923706055,29.299999237060547,1009100,USD,AVT,NMS,EQUITY,1973-05-03 20:30:00,2022-09-03 03:00:04,-14400,EDT,America/New_York,42.71,32.21,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
