Ticker,Timestamp,Open,High,Low,Close,Volume,Currency,Symbol,Exchange Name,Instrument Type,First Trade Date,Regular Market Time,GMT Offset,Timezone,Exchange Timezone Name,Regular Market Price,Chart Previous Close,Price Hint,Pre Timezone,Pre Start,Pre End,Pre GMT Offset,Reg Timezone,Reg Start,Reg End,Reg GMT Offset,Pos Timezone,Pos Start,Pos End,Pos GMT Offset,Data Range,Data Granularity
ARW,2012-09-18 20:30:00,36.380001068115234,36.65999984741211,35.36000061035156,35.41999816894531,924800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-19 20:30:00,35.599998474121094,35.599998474121094,34.63999938964844,34.77000045776367,859600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-20 20:30:00,34.459999084472656,34.63999938964844,34.220001220703125,34.52000045776367,540200,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-21 20:30:00,35.04999923706055,35.2599983215332,34.4900016784668,34.54999923706055,1484800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-24 20:30:00,34.369998931884766,34.52000045776367,33.88999938964844,33.97999954223633,786900,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-25 20:30:00,34.189998626708984,34.25,32.93000030517578,32.939998626708984,1359000,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-26 20:30:00,32.97999954223633,33.09000015258789,32.40999984741211,32.93000030517578,1073500,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-27 20:30:00,33.11000061035156,34.08000183105469,32.9900016784668,33.95000076293945,754800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-09-28 20:30:00,33.720001220703125,34.040000915527344,33.41999816894531,33.709999084472656,1072000,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-01 20:30:00,33.91999816894531,34.22999954223633,33.630001068115234,34.099998474121094,1482800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-02 20:30:00,34.279998779296875,34.790000915527344,34.15999984741211,34.709999084472656,1639600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-03 20:30:00,34.720001220703125,35.02000045776367,34.130001068115234,34.16999816894531,722500,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-04 20:30:00,34.36000061035156,34.77000045776367,34.06999969482422,34.689998626708984,526700,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-05 20:30:00,34.81999969482422,35.09000015258789,34.66999816894531,34.900001525878906,704300,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-08 20:30:00,34.650001525878906,34.91999816894531,34.36000061035156,34.70000076293945,440400,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-09 20:30:00,34.540000915527344,34.540000915527344,33.560001373291016,33.68000030517578,699900,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-10 20:30:00,31.690000534057617,32.7400016784668,31.309999465942383,32.720001220703125,1769000,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-11 20:30:00,33.130001068115234,33.290000915527344,32.52000045776367,32.619998931884766,663200,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-12 20:30:00,32.540000915527344,32.720001220703125,32.2599983215332,32.58000183105469,1015800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-15 20:30:00,32.58000183105469,32.970001220703125,32.349998474121094,32.90999984741211,552600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-16 20:30:00,33.13999938964844,34.18000030517578,33.0099983215332,34.13999938964844,861900,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-17 20:30:00,34.130001068115234,34.83000183105469,33.900001525878906,34.66999816894531,802500,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-18 20:30:00,34.709999084472656,34.709999084472656,34.290000915527344,34.58000183105469,664800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-19 20:30:00,34.43000030517578,34.65999984741211,33.75,34.0099983215332,544100,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-22 20:30:00,34.0,34.36000061035156,33.790000915527344,34.18000030517578,537700,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-23 20:30:00,33.75,34.369998931884766,33.529998779296875,34.0099983215332,610900,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-24 20:30:00,34.150001525878906,34.25,33.65999984741211,33.79999923706055,517800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-25 20:30:00,34.099998474121094,34.72999954223633,34.099998474121094,34.599998474121094,578300,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-26 20:30:00,34.56999969482422,35.029998779296875,34.34000015258789,34.54999923706055,510600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-10-31 20:30:00,34.63999938964844,35.56999969482422,34.099998474121094,35.22999954223633,1104400,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-01 20:30:00,35.18000030517578,36.95000076293945,35.060001373291016,36.93000030517578,938200,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-02 20:30:00,37.18000030517578,37.18000030517578,36.04999923706055,36.08000183105469,642100,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-05 21:30:00,36.18000030517578,37.279998779296875,35.900001525878906,37.15999984741211,785300,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-06 21:30:00,37.25,38.119998931884766,37.02000045776367,37.91999816894531,949600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-07 21:30:00,37.43000030517578,37.560001373291016,36.58000183105469,36.810001373291016,1050600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-08 21:30:00,36.83000183105469,37.13999938964844,36.58000183105469,36.58000183105469,778600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-09 21:30:00,36.5099983215332,37.2599983215332,36.369998931884766,36.880001068115234,706800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-12 21:30:00,36.959999084472656,37.0,36.529998779296875,36.810001373291016,235700,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-13 21:30:00,36.5099983215332,37.31999969482422,36.5099983215332,36.810001373291016,426900,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-14 21:30:00,37.0,37.0099983215332,35.849998474121094,35.90999984741211,524700,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-15 21:30:00,35.97999954223633,36.380001068115234,35.599998474121094,35.83000183105469,795100,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-16 21:30:00,35.83000183105469,35.97999954223633,35.2599983215332,35.900001525878906,774600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-19 21:30:00,36.400001525878906,36.7400016784668,36.16999816894531,36.45000076293945,507600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-20 21:30:00,36.38999938964844,36.5099983215332,36.0,36.38999938964844,375100,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-21 21:30:00,36.45000076293945,36.58000183105469,36.2400016784668,36.369998931884766,246800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-23 21:30:00,36.63999938964844,37.41999816894531,36.459999084472656,37.36000061035156,225600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-26 21:30:00,37.13999938964844,37.2599983215332,36.529998779296875,37.099998474121094,533400,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-27 21:30:00,37.0099983215332,37.369998931884766,36.88999938964844,37.099998474121094,407800,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
ARW,2012-11-28 21:30:00,36.70000076293945,37.47999954223633,36.45000076293945,37.470001220703125,400600,USD,ARW,NYQ,EQUITY,1980-03-17 21:30:00,2022-09-03 03:00:01,-14400,EDT,America/New_York,102.7,36.25,2,EDT,2022-09-02 15:00:00,2022-09-02 20:30:00,-14400,EDT,2022-09-02 20:30:00,2022-09-03 03:00:00,-14400,EDT,2022-09-03 03:00:00,2022-09-03 07:00:00,-14400,10y,1d
